Filename,PDB ID,Combined Chain Key
pdb33.json,4ds1,B_C
pdb33.json,4ds1,D_A
pdb33.json,4ds1,D_C
pdb33.json,4ds7,E_A
pdb33.json,4ds7,E_B
pdb33.json,4ds7,F_A
pdb33.json,4ds7,F_B
pdb33.json,4ds7,G_C
pdb33.json,4ds7,G_D
pdb33.json,4ds7,H_C
pdb33.json,4ds7,H_D
pdb33.json,4dt7,A_B
pdb33.json,4dt7,C_D
pdb33.json,4dt7,F_D
pdb33.json,4duy,U_M
pdb33.json,4duz,U_M
pdb33.json,4dv0,U_M
pdb33.json,4dv1,U_M
pdb33.json,4dv2,U_M
pdb33.json,4dv3,U_M
pdb33.json,4dv4,U_M
pdb33.json,4dv5,U_M
pdb33.json,4dv6,U_M
pdb33.json,4dv7,U_M
pdb33.json,4dx0,P_A
pdb33.json,4dx9,6_0
pdb33.json,4dx9,6_5
pdb33.json,4dx9,6_s
pdb33.json,4dx9,7_1
pdb33.json,4dx9,7_4
pdb33.json,4dx9,7_o
pdb33.json,4dx9,b_a
pdb33.json,4dx9,b_c
pdb33.json,4dx9,b_e
pdb33.json,4dx9,B_G
pdb33.json,4dx9,b_Y
pdb33.json,4dx9,d_a
pdb33.json,4dx9,d_c
pdb33.json,4dx9,d_e
pdb33.json,4dx9,D_G
pdb33.json,4dx9,D_I
pdb33.json,4dx9,F_A
pdb33.json,4dx9,f_c
pdb33.json,4dx9,f_e
pdb33.json,4dx9,F_G
pdb33.json,4dx9,f_Y
pdb33.json,4dx9,H_A
pdb33.json,4dx9,H_C
pdb33.json,4dx9,H_E
pdb33.json,4dx9,h_g
pdb33.json,4dx9,h_i
pdb33.json,4dx9,J_C
pdb33.json,4dx9,J_K
pdb33.json,4dx9,J_Q
pdb33.json,4dx9,L_I
pdb33.json,4dx9,l_k
pdb33.json,4dx9,l_m
pdb33.json,4dx9,n_2
pdb33.json,4dx9,n_k
pdb33.json,4dx9,n_m
pdb33.json,4dx9,N_O
pdb33.json,4dx9,P_K
pdb33.json,4dx9,P_M
pdb33.json,4dx9,p_o
pdb33.json,4dx9,q_1
pdb33.json,4dx9,q_o
pdb33.json,4dx9,R_Q
pdb33.json,4dx9,R_S
pdb33.json,4dx9,R_U
pdb33.json,4dx9,T_Q
pdb33.json,4dx9,t_s
pdb33.json,4dx9,T_W
pdb33.json,4dx9,T_Y
pdb33.json,4dx9,V_Q
pdb33.json,4dx9,v_u
pdb33.json,4dx9,V_W
pdb33.json,4dx9,w_i
pdb33.json,4dx9,w_y
pdb33.json,4dx9,X_Q
pdb33.json,4dx9,X_S
pdb33.json,4dx9,X_U
pdb33.json,4dx9,X_W
pdb33.json,4dx9,Z_a
pdb33.json,4dx9,Z_c
pdb33.json,4dx9,Z_e
pdb33.json,4dx9,Z_S
pdb33.json,4dx9,z_y
pdb33.json,4dxr,B_A
pdb33.json,4dxs,B_A
pdb33.json,4dy7,A_B
pdb33.json,4dy7,D_E
pdb33.json,4dzu,B_A
pdb33.json,4dzv,B_A
pdb33.json,4e05,I_H
pdb33.json,4e05,L_H
pdb33.json,4e06,I_H
pdb33.json,4e06,L_H
pdb33.json,4e17,B_A
pdb33.json,4e18,B_A
pdb33.json,4e2j,C_A
pdb33.json,4e2j,E_B
pdb33.json,4e34,C_A
pdb33.json,4e34,C_B
pdb33.json,4e34,D_B
pdb33.json,4e35,D_B
pdb33.json,4e3b,D_B
pdb33.json,4e41,C_A
pdb33.json,4e41,C_B
pdb33.json,4e41,C_D
pdb33.json,4e41,C_E
pdb33.json,4e41,H_F
pdb33.json,4e41,H_G
pdb33.json,4e41,H_I
pdb33.json,4e41,H_J
pdb33.json,4e5x,C_A
pdb33.json,4e5x,F_D
pdb33.json,4e6k,H_C
pdb33.json,4e6k,H_D
pdb33.json,4e73,B_A
pdb33.json,4e7r,I_G
pdb33.json,4e7r,I_H
pdb33.json,4e7r,J_G
pdb33.json,4e7r,J_H
pdb33.json,4e7r,L_H
pdb33.json,4e7r,M_G
pdb33.json,4e81,C_A
pdb33.json,4e81,C_B
pdb33.json,4e81,D_A
pdb33.json,4e81,D_B
pdb33.json,4eak,B_A
pdb33.json,4eak,B_C
pdb33.json,4eal,B_A
pdb33.json,4eal,B_C
pdb33.json,4edn,K_A
pdb33.json,4edn,L_A
pdb33.json,4edn,L_B
pdb33.json,4edn,L_C
pdb33.json,4edn,L_D
pdb33.json,4edn,M_C
pdb33.json,4edn,N_D
pdb33.json,4edn,O_E
pdb33.json,4edn,P_F
pdb33.json,4edn,Q_E
pdb33.json,4edn,Q_G
pdb33.json,4eef,G_A
pdb33.json,4eef,G_B
pdb33.json,4eef,H_C
pdb33.json,4eef,H_D
pdb33.json,4eef,I_E
pdb33.json,4eef,I_F
pdb33.json,4efh,B_A
pdb33.json,4ehq,G_A
pdb33.json,4eje,C_A
pdb33.json,4eje,D_B
pdb33.json,4ejf,E_A
pdb33.json,4ejf,E_C
pdb33.json,4ejf,F_A
pdb33.json,4ejf,F_C
pdb33.json,4ejf,G_B
pdb33.json,4ejf,G_D
pdb33.json,4ejf,H_B
pdb33.json,4ejf,H_D
pdb33.json,4ekk,C_A
pdb33.json,4ekk,D_A
pdb33.json,4ekk,D_B
pdb33.json,4emz,D_C
pdb33.json,4emz,D_M
pdb33.json,4emz,E_A
pdb33.json,4emz,E_B
pdb33.json,4emz,E_M
pdb33.json,4en2,D_C
pdb33.json,4en2,D_M
pdb33.json,4en2,E_A
pdb33.json,4en2,E_B
pdb33.json,4eoy,F_C
pdb33.json,4ep3,E_A
pdb34.json,4er4,I_E
pdb34.json,4erq,D_A
pdb34.json,4erq,E_B
pdb34.json,4erq,F_B
pdb34.json,4erq,F_C
pdb34.json,4ery,D_A
pdb34.json,4erz,D_C
pdb34.json,4erz,E_A
pdb34.json,4erz,F_B
pdb34.json,4esg,C_B
pdb34.json,4esg,D_A
pdb34.json,4eto,P_A
pdb34.json,4eto,P_B
pdb34.json,4eup,C_A
pdb34.json,4eup,C_I
pdb34.json,4eup,C_J
pdb34.json,4eup,F_D
pdb34.json,4eup,F_G
pdb34.json,4eup,F_H
pdb34.json,4ewr,C_A
pdb34.json,4ext,B_C
pdb34.json,4ez1,K_B
pdb34.json,4ez1,K_C
pdb34.json,4ez1,L_A
pdb34.json,4ez1,L_B
pdb34.json,4ez1,M_A
pdb34.json,4ez1,M_E
pdb34.json,4ez1,N_D
pdb34.json,4ez1,N_E
pdb34.json,4ez1,O_C
pdb34.json,4ez1,O_D
pdb34.json,4ezh,C_A
pdb34.json,4ezh,D_A
pdb34.json,4ezh,D_B
pdb34.json,4ezn,D_A
pdb34.json,4ezn,D_B
pdb34.json,4ezp,D_A
pdb34.json,4ezp,D_B
pdb34.json,4ezt,B_A
pdb34.json,4ezu,B_A
pdb34.json,4ezv,C_A
pdb34.json,4ezv,C_B
pdb34.json,4ezv,D_A
pdb34.json,4ezv,D_B
pdb34.json,4f02,C_A
pdb34.json,4f02,F_D
pdb34.json,4f0z,C_A
pdb34.json,4f0z,C_B
pdb34.json,4f1z,Q_A
pdb34.json,4f20,Q_A
pdb34.json,4f27,Q_A
pdb34.json,4f7m,C_A
pdb34.json,4f7m,F_D
pdb34.json,4f88,J_2
pdb34.json,4f9m,C_A
pdb34.json,4fa7,C_B
pdb34.json,4faa,C_B
pdb34.json,4fbw,C_A
pdb34.json,4fbw,C_B
pdb34.json,4fbw,D_B
pdb34.json,4fby,a_G
pdb34.json,4fby,a_P
pdb34.json,4fby,a_Q
pdb34.json,4fby,b_G
pdb34.json,4fby,b_i
pdb34.json,4fby,b_P
pdb34.json,4fby,b_Q
pdb34.json,4fby,b_R
pdb34.json,4fby,c_G
pdb34.json,4fby,c_l
pdb34.json,4fby,c_P
pdb34.json,4fby,c_Q
pdb34.json,4fby,d_G
pdb34.json,4fby,d_Q
pdb34.json,4fby,d_W
pdb34.json,4fby,e_A
pdb34.json,4fby,e_G
pdb34.json,4fby,e_Q
pdb34.json,4fby,F_A
pdb34.json,4fby,F_D
pdb34.json,4fby,F_E
pdb34.json,4fby,F_V
pdb34.json,4fby,g_G
pdb34.json,4fby,g_P
pdb34.json,4fby,g_Q
pdb34.json,4fby,I_A
pdb34.json,4fby,I_C
pdb34.json,4fby,I_D
pdb34.json,4fby,J_A
pdb34.json,4fby,J_C
pdb34.json,4fby,J_D
pdb34.json,4fby,J_E
pdb34.json,4fby,j_Q
pdb34.json,4fby,J_V
pdb34.json,4fby,j_W
pdb34.json,4fby,K_A
pdb34.json,4fby,K_C
pdb34.json,4fby,K_D
pdb34.json,4fby,K_Z
pdb34.json,4fby,L_A
pdb34.json,4fby,L_D
pdb34.json,4fby,L_H
pdb34.json,4fby,M_A
pdb34.json,4fby,M_D
pdb34.json,4fby,M_G
pdb34.json,4fby,m_l
pdb34.json,4fby,m_P
pdb34.json,4fby,S_G
pdb34.json,4fby,S_i
pdb34.json,4fby,S_Q
pdb34.json,4fby,S_R
pdb34.json,4fby,T_A
pdb34.json,4fby,T_C
pdb34.json,4fby,T_D
pdb34.json,4fby,T_G
pdb34.json,4fby,X_D
pdb34.json,4fby,X_H
pdb34.json,4fby,y_C
pdb34.json,4fby,y_Z
pdb34.json,4fe1,I_L
pdb34.json,4fe1,J_F
pdb34.json,4fe1,M_L
pdb34.json,4fe1,X_F
pdb34.json,4fgy,B_A
pdb34.json,4fhh,B_A
pdb34.json,4fhi,B_A
pdb34.json,4fi9,B_A
pdb34.json,4fip,C_A
pdb34.json,4fip,C_B
pdb34.json,4fip,C_D
pdb34.json,4fip,C_E
pdb34.json,4fip,G_A
pdb34.json,4fip,G_E
pdb34.json,4fip,G_F
pdb34.json,4fip,G_H
pdb34.json,4fj3,P_A
pdb34.json,4fj3,P_B
pdb34.json,4fjc,C_A
pdb34.json,4fjc,C_B
pdb34.json,4fjc,C_D
pdb34.json,4fjc,C_E
pdb34.json,4fjc,G_A
pdb34.json,4fjc,G_E
pdb34.json,4fjc,G_F
pdb34.json,4fjc,G_H
pdb34.json,4fjo,B_A
pdb34.json,4fjo,D_C
pdb34.json,4fln,E_B
pdb34.json,4fmq,B_A
pdb34.json,4fsj,D_A
pdb34.json,4fsj,E_B
pdb34.json,4fsj,F_C
pdb34.json,4ftb,D_A
pdb34.json,4ftb,E_B
pdb34.json,4ftb,F_C
pdb34.json,4ftg,C_A
pdb34.json,4ftg,C_B
pdb34.json,4ftg,D_A
pdb34.json,4ftg,D_B
pdb34.json,4ftg,E_A
pdb34.json,4ftg,E_B
pdb34.json,4ftv,C_A
pdb34.json,4ftv,C_D
pdb34.json,4ftv,C_E
pdb34.json,4fu4,C_A
pdb34.json,4fu4,D_B
pdb34.json,4fvl,C_A
pdb34.json,4fvl,D_B
pdb34.json,4fxe,C_A
pdb34.json,4fxe,C_D
pdb34.json,4fxe,C_F
pdb34.json,4fz0,M_A
pdb34.json,4fz0,M_C
pdb34.json,4fz0,N_A
pdb34.json,4fz0,N_B
pdb34.json,4fz0,O_B
pdb34.json,4fz0,O_C
pdb34.json,4fz1,D_A
pdb34.json,4g0d,W_A
pdb34.json,4g0d,W_C
pdb34.json,4g0d,W_D
pdb34.json,4g0d,X_B
pdb34.json,4g0d,Y_A
pdb34.json,4g0d,Y_B
pdb34.json,4g0d,Y_C
pdb34.json,4g0d,Z_D
pdb34.json,4g1d,B_A
pdb34.json,4g1w,B_A
pdb34.json,4g1y,B_A
pdb34.json,4g1z,B_A
pdb34.json,4g20,B_A
pdb34.json,4g21,B_A
pdb34.json,4g2h,B_A
pdb34.json,4g2v,B_A
pdb34.json,4g35,B_A
pdb34.json,4g5g,I_A
pdb34.json,4g5o,E_A
pdb34.json,4g5o,E_C
pdb34.json,4g5o,F_B
pdb34.json,4g5o,G_A
pdb34.json,4g5o,G_C
pdb34.json,4g5o,H_D
pdb34.json,4g5q,E_A
pdb34.json,4g5q,E_C
pdb34.json,4g5q,F_B
pdb34.json,4g5q,G_A
pdb34.json,4g5q,G_C
pdb34.json,4g5q,H_D
pdb34.json,4g5r,E_A
pdb34.json,4g5r,E_C
pdb34.json,4g5r,F_B
pdb34.json,4g5r,G_A
pdb34.json,4g5r,G_C
pdb34.json,4g5r,Z_D
pdb34.json,4g5s,E_A
pdb34.json,4g5s,E_C
pdb34.json,4g5s,F_B
pdb34.json,4g5s,G_A
pdb34.json,4g5s,G_C
pdb34.json,4g5s,Z_D
pdb34.json,4g6a,A_D
pdb34.json,4g6a,A_H
pdb34.json,4g6a,A_L
pdb34.json,4g6a,B_C
pdb34.json,4g6a,B_D
pdb34.json,4g6f,F_B
pdb34.json,4g6f,F_D
pdb34.json,4g6f,P_H
pdb34.json,4g6f,P_L
pdb34.json,4g70,C_B
pdb34.json,4g71,C_B
pdb34.json,4g72,C_B
pdb34.json,4g7q,C_B
pdb34.json,4g7r,C_B
pdb34.json,4g7s,C_B
pdb34.json,4g8g,C_A
pdb34.json,4g8g,C_D
pdb34.json,4g8g,C_E
pdb34.json,4g8i,C_A
pdb34.json,4g91,A_B
pdb34.json,4g91,A_C
pdb34.json,4g9d,C_A
pdb34.json,4g9f,C_A
pdb34.json,4g9f,C_D
pdb34.json,4g9f,C_E
pdb34.json,4g9j,C_A
pdb34.json,4g9j,D_B
pdb34.json,4gag,P_H
pdb34.json,4gag,P_L
pdb34.json,4gaj,P_H
pdb34.json,4gaj,P_L
pdb34.json,4gao,C_B
pdb34.json,4gao,C_D
pdb34.json,4gao,E_D
pdb34.json,4gao,F_A
pdb34.json,4gao,H_A
pdb34.json,4gao,H_G
pdb34.json,4gba,F_A
pdb34.json,4gba,G_B
pdb34.json,4gbx,E_A
pdb34.json,4gbx,E_B
pdb34.json,4gch,E_F
pdb34.json,4gch,E_G
pdb34.json,4gdk,C_B
pdb34.json,4gdk,C_E
pdb34.json,4gdk,F_B
pdb34.json,4gdk,F_E
pdb34.json,4gdl,C_B
pdb34.json,4geq,E_A
pdb34.json,4geq,E_C
pdb34.json,4geq,F_A
pdb34.json,4geq,F_C
pdb34.json,4gf3,B_A
pdb34.json,4gg6,I_C
pdb34.json,4gg6,I_D
pdb34.json,4gg6,I_E
pdb34.json,4gg6,I_F
pdb34.json,4gg6,J_A
pdb34.json,4gg6,J_B
pdb34.json,4gg6,J_C
pdb34.json,4gg6,J_G
pdb34.json,4gg6,J_H
pdb34.json,4ggn,D_A
pdb34.json,4ggn,D_B
pdb34.json,4ggn,E_B
pdb34.json,4ggn,E_C
pdb34.json,4ggn,F_A
pdb34.json,4ggn,F_C
pdb34.json,4gh4,D_A
pdb34.json,4gh4,D_B
pdb34.json,4gh4,D_C
pdb34.json,4ghu,B_A
pdb34.json,4gk0,C_A
pdb34.json,4gk0,D_B
pdb34.json,4gk5,C_A
pdb34.json,4gk5,D_B
pdb34.json,4gkj,V_M
pdb34.json,4gkk,V_M
pdb34.json,4gkn,C_A
pdb34.json,4gkn,F_D
pdb34.json,4gks,C_A
pdb34.json,4gks,F_D
pdb34.json,4gkv,P_B
pdb34.json,4gkv,P_C
pdb34.json,4gl9,J_D
pdb34.json,4gl9,J_F
pdb34.json,4glr,A_H
pdb34.json,4glr,A_I
pdb34.json,4glr,B_J
pdb34.json,4glr,B_K
pdb34.json,4gly,B_A
pdb34.json,4gnf,C_A
pdb34.json,4gng,B_A
pdb34.json,4gng,F_D
pdb34.json,4gnt,B_A
pdb34.json,4go6,A_B
pdb34.json,4go6,A_D
pdb34.json,4go6,C_B
pdb34.json,4go6,C_D
pdb34.json,4gow,A_D
pdb34.json,4gp4,C_B
pdb34.json,4gp5,C_B
pdb34.json,4gp8,C_B
pdb35.json,4gq6,B_A
pdb35.json,4gux,D_A
pdb35.json,4gux,E_B
pdb35.json,4gux,F_A
pdb35.json,4gux,F_C
pdb35.json,4gvc,B_A
pdb35.json,4gvd,C_A
pdb35.json,4gvd,C_B
pdb35.json,4gvd,D_A
pdb35.json,4gw1,E_A
pdb35.json,4gw1,E_B
pdb35.json,4gw1,F_A
pdb35.json,4gw1,F_C
pdb35.json,4gw1,F_D
pdb35.json,4gw5,E_A
pdb35.json,4gw5,E_B
pdb35.json,4gw5,F_C
pdb35.json,4gw5,F_D
pdb35.json,4gw8,B_A
pdb35.json,4gwq,H_B
pdb35.json,4gwq,H_C
pdb35.json,4gwq,H_G
pdb35.json,4gxb,B_A
pdb35.json,4gxl,B_A
pdb35.json,4gy5,E_A
pdb35.json,4gy5,F_B
pdb35.json,4h0l,E_A
pdb35.json,4h0l,E_C
pdb35.json,4h0l,E_D
pdb35.json,4h0l,F_A
pdb35.json,4h0l,F_B
pdb35.json,4h0l,F_C
pdb35.json,4h0l,G_A
pdb35.json,4h0l,G_B
pdb35.json,4h0l,G_C
pdb35.json,4h0l,H_A
pdb35.json,4h0l,H_B
pdb35.json,4h0l,H_C
pdb35.json,4h13,E_A
pdb35.json,4h13,E_C
pdb35.json,4h13,E_D
pdb35.json,4h13,F_A
pdb35.json,4h13,F_B
pdb35.json,4h13,F_C
pdb35.json,4h13,G_A
pdb35.json,4h13,G_B
pdb35.json,4h13,G_C
pdb35.json,4h13,H_A
pdb35.json,4h13,H_B
pdb35.json,4h13,H_C
pdb35.json,4h1l,C_A
pdb35.json,4h1l,C_B
pdb35.json,4h1l,C_I
pdb35.json,4h1l,C_J
pdb35.json,4h1l,F_D
pdb35.json,4h1l,F_E
pdb35.json,4h1l,F_G
pdb35.json,4h1l,F_H
pdb35.json,4h25,C_A
pdb35.json,4h25,C_B
pdb35.json,4h25,F_A
pdb35.json,4h25,F_B
pdb35.json,4h25,F_D
pdb35.json,4h25,F_E
pdb35.json,4h26,C_A
pdb35.json,4h26,C_B
pdb35.json,4h26,F_A
pdb35.json,4h26,F_D
pdb35.json,4h26,F_E
pdb35.json,4h2s,C_A
pdb35.json,4h2t,C_A
pdb35.json,4h2u,C_A
pdb35.json,4h2v,C_A
pdb35.json,4h39,B_A
pdb35.json,4h3b,B_A
pdb35.json,4h3b,D_C
pdb35.json,4h3p,B_A
pdb35.json,4h3p,E_D
pdb35.json,4h3q,B_A
pdb35.json,4h44,E_C
pdb35.json,4h44,E_D
pdb35.json,4h44,F_A
pdb35.json,4h44,F_B
pdb35.json,4h44,F_C
pdb35.json,4h44,G_A
pdb35.json,4h44,G_B
pdb35.json,4h44,G_C
pdb35.json,4h44,H_A
pdb35.json,4h44,H_B
pdb35.json,4h44,H_C
pdb35.json,4h4f,Q_A
pdb35.json,4h62,K_Q
pdb35.json,4h62,V_Q
pdb35.json,4h6s,A_B
pdb35.json,4han,C_A
pdb35.json,4han,D_B
pdb35.json,4hee,Y_X
pdb35.json,4hfp,A_B
pdb35.json,4hfp,A_D
pdb35.json,4hfp,C_B
pdb35.json,4hfp,C_D
pdb35.json,4hfx,C_B
pdb35.json,4hfz,B_A
pdb35.json,4hfz,D_A
pdb35.json,4hfz,D_C
pdb35.json,4hgc,I_A
pdb35.json,4hh6,Z_A
pdb35.json,4hha,P_A
pdb35.json,4hha,P_B
pdb35.json,4hki,C_A
pdb35.json,4hki,C_H
pdb35.json,4hki,D_A
pdb35.json,4hki,D_H
pdb35.json,4hkk,B_A
pdb35.json,4hkk,B_C
pdb35.json,4hkk,D_A
pdb35.json,4hkk,D_C
pdb35.json,4hkn,C_A
pdb35.json,4hl5,C_A
pdb35.json,4hlf,C_A
pdb35.json,4hlf,C_B
pdb35.json,4hlf,D_A
pdb35.json,4hlf,D_B
pdb35.json,4hlg,C_A
pdb35.json,4hlg,C_B
pdb35.json,4hlg,D_A
pdb35.json,4hlg,D_B
pdb35.json,4hlh,C_A
pdb35.json,4hlh,C_B
pdb35.json,4hlh,D_A
pdb35.json,4hlh,D_B
pdb35.json,4hlk,C_A
pdb35.json,4hlk,C_B
pdb35.json,4hlk,D_A
pdb35.json,4hlk,D_B
pdb35.json,4hlm,C_A
pdb35.json,4hlm,C_B
pdb35.json,4hlm,D_A
pdb35.json,4hlm,D_B
pdb35.json,4hmh,C_A
pdb35.json,4hnj,C_A
pdb35.json,4hon,F_A
pdb35.json,4hpo,P_H
pdb35.json,4hpo,P_L
pdb35.json,4hpt,I_E
pdb35.json,4hpu,I_E
pdb35.json,4hpy,P_H
pdb35.json,4hpy,P_L
pdb35.json,4hqj,E_D
pdb35.json,4hqj,G_B
pdb35.json,4hr6,A_B
pdb35.json,4hr6,A_C
pdb35.json,4hre,G_A
pdb35.json,4hre,G_E
pdb35.json,4hre,G_F
pdb35.json,4hre,H_C
pdb35.json,4hre,H_E
pdb35.json,4hre,H_F
pdb35.json,4hre,K_B
pdb35.json,4hre,K_I
pdb35.json,4hre,K_J
pdb35.json,4hre,L_B
pdb35.json,4hre,L_D
pdb35.json,4hre,L_I
pdb35.json,4hre,L_J
pdb35.json,4hrh,C_A
pdb35.json,4hrh,C_B
pdb35.json,4hrh,D_A
pdb35.json,4hrh,D_B
pdb35.json,4hs6,Y_H
pdb35.json,4hs6,Y_L
pdb35.json,4hs6,Z_A
pdb35.json,4hs6,Z_B
pdb35.json,4hs8,A_H
pdb35.json,4hs8,A_L
pdb35.json,4ht6,B_A
pdb35.json,4ht6,B_C
pdb35.json,4ht6,B_E
pdb35.json,4ht6,D_A
pdb35.json,4ht6,D_C
pdb35.json,4ht6,F_A
pdb35.json,4ht6,F_E
pdb35.json,4htc,L_H
pdb35.json,4htp,C_A
pdb35.json,4huu,C_A
pdb35.json,4huu,F_D
pdb35.json,4huv,C_A
pdb35.json,4huv,F_D
pdb35.json,4huw,I_A
pdb35.json,4huw,J_C
pdb35.json,4huw,K_G
pdb35.json,4huw,L_E
pdb35.json,4hux,C_A
pdb35.json,4hv8,E_A
pdb35.json,4hv8,F_C
pdb35.json,4hvw,B_A
pdb35.json,4hw4,C_A
pdb35.json,4hw4,D_B
pdb35.json,4hwz,C_A
pdb35.json,4hx1,C_A
pdb35.json,4hy7,B_A
pdb35.json,4hy9,C_A
pdb35.json,4hy9,C_B
pdb35.json,4hy9,D_A
pdb35.json,4hy9,D_B
pdb35.json,4hys,B_A
pdb35.json,4hyt,E_D
pdb35.json,4hyt,G_B
pdb35.json,4hyu,B_A
pdb35.json,4hzl,E_H
pdb35.json,4hzl,E_L
pdb35.json,4hzl,F_A
pdb35.json,4hzl,F_B
pdb35.json,4i21,C_A
pdb35.json,4i21,D_B
pdb35.json,4i31,C_A
pdb35.json,4i31,D_B
pdb35.json,4i32,C_A
pdb35.json,4i32,D_B
pdb35.json,4i33,C_A
pdb35.json,4i33,D_B
pdb35.json,4i48,C_A
pdb35.json,4i4w,C_A
pdb35.json,4i51,C_A
pdb35.json,4i5b,C_A
pdb35.json,4i5b,C_B
pdb35.json,4i5b,F_D
pdb35.json,4i5b,F_E
pdb35.json,4i7b,B_A
pdb35.json,4i7b,D_C
pdb35.json,4i7c,B_A
pdb35.json,4i7c,D_C
pdb35.json,4i7d,B_A
pdb35.json,4i7d,D_C
pdb35.json,4i7y,L_H
pdb35.json,4i7z,D_A
pdb35.json,4i7z,D_B
pdb35.json,4i7z,D_C
pdb35.json,4i7z,E_C
pdb35.json,4i7z,F_A
pdb35.json,4i7z,F_B
pdb35.json,4i7z,F_C
pdb35.json,4i7z,G_A
pdb35.json,4i7z,G_B
pdb35.json,4i7z,G_C
pdb35.json,4i7z,H_A
pdb35.json,4i7z,H_B
pdb35.json,4i7z,H_C
pdb35.json,4ia1,B_A
pdb35.json,4ia2,B_A
pdb35.json,4ia3,B_A
pdb35.json,4ia7,B_A
pdb35.json,4iac,S_A
pdb35.json,4iad,S_A
pdb35.json,4iaf,S_A
pdb35.json,4iai,S_A
pdb35.json,4iak,S_A
pdb35.json,4iay,S_A
pdb35.json,4iaz,S_A
pdb35.json,4ib0,S_A
pdb35.json,4ib1,S_A
pdb35.json,4ib3,S_A
pdb35.json,4ib5,D_A
pdb35.json,4ib5,D_C
pdb35.json,4ib5,E_B
pdb35.json,4ib5,F_C
pdb35.json,4ib5,G_C
pdb35.json,4icg,A_C
pdb35.json,4icg,A_D
pdb35.json,4icg,B_C
pdb35.json,4icg,B_D
pdb35.json,4ie9,I_A
pdb35.json,4if6,B_A
pdb35.json,4ifl,P_X
pdb35.json,4ig9,B_A
pdb35.json,4ig9,B_C
pdb35.json,4ig9,B_E
pdb35.json,4ig9,D_A
pdb35.json,4ig9,D_C
pdb35.json,4ig9,D_E
pdb35.json,4ig9,F_C
pdb35.json,4ig9,F_E
pdb35.json,4ig9,H_G
pdb35.json,4iga,B_A
pdb35.json,4ihg,I_A
pdb35.json,4ihg,I_B
pdb35.json,4ihg,I_C
pdb35.json,4ihg,L_D
pdb35.json,4ihg,L_E
pdb35.json,4ihg,L_F
pdb35.json,4ihh,H_A
pdb35.json,4ihh,H_B
pdb35.json,4ihh,H_C
pdb35.json,4ihh,L_A
pdb35.json,4ihh,L_B
pdb35.json,4ihh,L_C
pdb35.json,4ihl,P_A
pdb35.json,4ihl,P_B
pdb35.json,4iho,C_A
pdb35.json,4iho,F_D
pdb35.json,4iim,D_B
pdb35.json,4iio,C_B
pdb35.json,4ij9,I_A
pdb35.json,4ika,D_A
pdb35.json,4il6,f_a
pdb35.json,4il6,f_d
pdb35.json,4il6,f_e
pdb35.json,4il6,f_v
pdb35.json,4il6,i_a
pdb35.json,4il6,i_c
pdb35.json,4il6,I_D
pdb35.json,4il6,j_a
pdb35.json,4il6,j_c
pdb35.json,4il6,j_d
pdb35.json,4il6,j_e
pdb35.json,4il6,j_v
pdb35.json,4il6,J_Z
pdb35.json,4il6,K_A
pdb35.json,4il6,k_c
pdb35.json,4il6,k_d
pdb35.json,4il6,K_E
pdb35.json,4il6,k_z
pdb35.json,4il6,l_a
pdb36.json,4il6,l_d
pdb36.json,4il6,l_h
pdb36.json,4il6,m_a
pdb36.json,4il6,m_d
pdb36.json,4il6,R_D
pdb36.json,4il6,R_E
pdb36.json,4il6,t_a
pdb36.json,4il6,t_c
pdb36.json,4il6,t_d
pdb36.json,4il6,x_a
pdb36.json,4il6,x_d
pdb36.json,4il6,x_h
pdb36.json,4il6,y_c
pdb36.json,4il6,y_z
pdb36.json,4imy,G_B
pdb36.json,4imy,G_F
pdb36.json,4imy,I_F
pdb36.json,4io9,4_E
pdb36.json,4io9,4_G
pdb36.json,4io9,4_J
pdb36.json,4ioa,4_E
pdb36.json,4ioa,4_G
pdb36.json,4ioa,4_J
pdb36.json,4ioc,4_E
pdb36.json,4ioc,4_G
pdb36.json,4ioc,4_J
pdb36.json,4ioi,C_A
pdb36.json,4ioi,C_B
pdb36.json,4ioi,C_E
pdb36.json,4ipz,B_A
pdb36.json,4iqr,J_B
pdb36.json,4irv,E_A
pdb36.json,4irv,F_B
pdb36.json,4irv,G_C
pdb36.json,4irv,H_C
pdb36.json,4irv,H_D
pdb36.json,4is6,C_A
pdb36.json,4is6,C_B
pdb36.json,4isq,D_C
pdb36.json,4isq,E_A
pdb36.json,4isq,E_B
pdb36.json,4isq,F_A
pdb36.json,4isr,D_A
pdb36.json,4isr,E_A
pdb36.json,4isr,E_B
pdb36.json,4isr,F_C
pdb36.json,4iu7,C_A
pdb36.json,4iu7,D_B
pdb36.json,4iui,C_A
pdb36.json,4iui,D_B
pdb36.json,4iuv,C_A
pdb36.json,4iv1,D_A
pdb36.json,4iv1,D_B
pdb36.json,4iv1,D_C
pdb36.json,4iv2,C_A
pdb36.json,4iv2,D_B
pdb36.json,4iv4,C_A
pdb36.json,4iv4,D_B
pdb36.json,4ivw,C_A
pdb36.json,4ivw,D_B
pdb36.json,4ivy,C_A
pdb36.json,4ivy,D_B
pdb36.json,4iw6,C_A
pdb36.json,4iw6,D_B
pdb36.json,4iw8,C_A
pdb36.json,4iw8,D_B
pdb36.json,4iwc,C_A
pdb36.json,4iwc,D_B
pdb36.json,4iwf,C_A
pdb36.json,4iwf,D_B
pdb36.json,4ixq,f_a
